Date,SPX Index,RTY Index,NDX Index,INDU Index,S5FINL Index,S5INFT Index,S5HLTH Index,S5TELS Index,S5INDU Index,S5COND Index,S5CONS Index,S5ENRS Index,S5MATR Index,S5RLST Index,S5UTIL Index,MXWD Index,MXWDEWGT Index,MXWO Index,MXEA Index,SX5E Index,SXXP Index,UKX Index,NKY Index,TPX Index,SPTSX60 Index,DAX Index,CAC Index,AEX Index,FTSEMIB Index,IBEX Index,OMX Index,AS51 Index,MXEF Index,XIN9I Index,HSI Index,KOSPI Index,TWSE Index,SENSEX Index,MXLA Index,WN1 Comdty,UXY1 Comdty,TY1 Comdty,FV1 Comdty,TU1 Comdty,CN1 Comdty,UB1 Comdty,RX1 Comdty,OE1 Comdty,DU1 Comdty,OAT1 Comdty,G 1 Comdty,IK1 Comdty,JB1 Comdty,XM1 Comdty,TFT1 Comdty,DW1 Comdty,KAA1 Comdty,LEGATRUH Index,LGTRTRUH Index,H03454US Index,H03450US Index,LGCPTRUH Index,LG30TRUH Index,LG20TRUH Index,LUATTRUU Index,EURUSD Curncy,JPYUSD Curncy,GBPUSD Curncy,CHFUSD Curncy,SEKUSD Curncy,CADUSD Curncy,AD1 Curncy,NZDUSD Curncy,CNYUSD Curncy,BRLUSD Curncy,MXNUSD Curncy,KRWUSD Curncy,CL1 Comdty,HG1 Comdty,NG1 Comdty,GC1 Comdty,SI1 Comdty,PL1 Comdty,SCO1 Comdty,PA1 Comdty,C 1 Comdty,W 1 Comdty,S 1 Comdty,VIX Index
Date,S&P500,R.2000,NASDAQ,Dow,Financial,Technology,Health Care,Communication,Industrial,Con. Disc,Con. Staples,Energy,Material,Real Estate,Utilities,ACWI,ACWI (EW),MSCI World,MSCI EAFE,EUROSTOXX50,STOXX600,FTSE100,Nikkei225,Topix,TSX60,DAX,CAC40,AEX,FTSE MIB,IBEX35,OMXS30,ASX200,MSCI EM,China A50,HangSeng,Kospi,TAIEX,SENSEX,MSCI Latin,US 30Y,US Ultra 10Y,US 10Y,US 5Y,US 2Y,Canada 10Y,Germany 30Y,Germany 10Y,Germany 5Y,Germany 2Y,France 10Y,UK 10Y,Italy 10Y,Japan 10Y,Australia 10Y,China 10Y,Mexico 10Y,Korea 10Y,Bbg Global Agg,Bbg Global Treasury,Bbg Global Treasury LT,Bbg Global Treasury ST,Bbg Global Corporate,Bbg Global HY,Bbg EM USD,Bbg US Treasury,EUR,JPY,GBP,CHF,SEK,CAD,AUD,NZD,CNY,BRL,MXN,KRW,WTI,Copper,Natural Gas(US),Gold,Silver,Platinum,Iron Ore,Palladium,Corn,Wheat,Soybean,VIX
2012-07-09,1352.46,804.801,2610.31,12736.29,194.55,458.55,438.84,147.38,305.55,344.3198,360.6,498.67,220.5,148.37,186.38,309.48,2266.37,1224.14,1403.07,2227.91,253.46,5627.33,8896.88,763.93,665.08,6387.57,3156.8,308.4,13812.65,6688.3,1020.44,4118.267,935.66,7640.36,19428.09,1836.13,7309.96,17391.98,3554.14,171.15625,,134.546875,124.4765625,110.203125,139.33,134.9,143.99,127.54,110.77,130.8,120.6,98.25,144.09,97.1,,112.5,112.32,432.7849,182.39,224.64,157.18,200.6061,315.2593,289.8385,2069.51,1.2313,0.012569,1.5527,1.0252,0.142721,0.9812,101.32,0.7964,0.15693,0.4918,0.07488,0.08754,85.99,342.6,2.883,1589.1,27.411,1443.2,,583.9,775.25,810.75,1665.0,17.98
2012-07-10,1341.47,795.174,2585.52,12653.12,193.12,453.21,436.16,147.02,300.82,342.3866,361.1,491.77,217.3,146.25,186.81,308.24,2260.88,1218.81,1405.56,2241.85,255.6,5664.07,8857.73,758.6,658.02,6438.33,3175.41,312.41,13868.27,6726.9,1028.09,4098.02,934.25,7639.61,19396.36,1829.45,7251.35,17618.35,3496.05,171.90625,,134.625,124.5,110.1953125,139.33,135.2,144.11,127.54,110.77,131.05,120.56,99.5,144.08,97.11,,112.2,112.24,433.341,182.63,225.31,157.23,200.9786,315.6325,290.1967,2071.11,1.225,0.01259,1.552,1.0201,0.143196,0.9779,101.22,0.794,0.15706,0.4916,0.07474,0.08774,83.91,339.3,2.737,1579.8,26.851,1427.0,,576.6,761.0,804.75,1648.75,18.72
2012-07-11,1341.46,792.262,2570.99,12604.53,194.71,450.44,435.67,147.03,298.73,340.5249,360.74,498.59,216.64,147.13,187.83,308.17,2258.0,1218.81,1405.58,2246.23,255.59,5664.48,8851.0,757.29,659.68,6453.85,3157.25,312.55,13861.42,6805.9,1026.12,4096.54,932.38,7678.01,19419.87,1826.39,7257.91,17489.14,3499.12,172.125,,134.59375,124.4609375,110.203125,139.31,135.9,144.64,127.63,110.795,131.82,120.85,100.59,144.16,97.11,,111.925,112.48,433.9149,182.93,226.06,157.3,201.1868,315.9531,290.9491,2071.18,1.2239,0.012538,1.5501,1.0192,0.142882,0.9803,101.61,0.7965,0.15698,0.4912,0.07515,0.08759,85.81,344.3,2.853,1575.7,26.995,1428.9,,582.95,750.75,807.75,1623.0,17.95
2012-07-12,1334.76,789.62,2545.3,12573.27,192.74,445.66,436.67,145.92,297.3,339.3096,360.8,496.49,215.43,147.57,187.9,304.9,2228.43,1207.47,1385.21,2228.01,252.89,5608.25,8720.01,747.49,652.98,6419.35,3135.18,311.42,13583.82,6630.1,1013.72,4067.971,914.07,7698.66,19025.11,1785.39,7130.93,17232.55,3460.71,172.9375,,134.65625,124.4765625,110.2265625,139.59,136.56,144.84,127.76,110.855,132.56,121.16,99.88,144.36,97.22,,112.55,114.44,434.4036,183.14,226.75,157.34,201.4877,315.9104,291.5321,2073.04,1.2203,0.012609,1.5428,1.0162,0.142244,0.9812,100.75,0.7894,0.15687,0.4903,0.0743,0.08663,86.08,341.15,2.874,1565.3,27.136,1409.8,,574.8,771.25,832.75,1625.75,18.33
2012-07-13,1356.78,800.994,2584.97,12777.09,198.07,452.09,441.73,147.92,302.94,344.7638,364.82,505.18,219.22,149.78,189.8,309.4,2253.1,1225.55,1402.86,2259.09,256.26,5666.13,8724.12,746.34,657.93,6557.1,3180.81,314.6,13714.68,6664.6,1030.94,4082.246,926.13,7737.7,19092.63,1812.89,7104.27,17213.7,3531.28,172.3125,,134.546875,124.4765625,110.2421875,139.52,136.68,144.72,127.76,110.87,132.61,120.97,98.88,144.28,97.215,,112.725,114.8,434.4192,183.13,226.75,157.38,201.5317,316.1767,292.3546,2071.58,1.2249,0.012624,1.5575,1.02,0.142209,0.986,101.63,0.7959,0.15639,0.4905,0.07524,0.0871,87.1,350.05,2.874,1592.0,27.344,1432.5,,585.65,755.75,842.0,1642.0,16.74
2012-07-16,1353.64,796.663,2577.05,12727.21,197.46,450.97,442.29,148.29,301.04,342.7719,363.34,506.67,218.41,150.13,189.45,309.38,2253.2,1225.35,1407.06,2251.96,256.73,5662.43,8724.12,746.34,658.17,6565.72,3179.9,315.98,13664.81,6532.1,1037.8,4105.103,926.73,7617.96,19121.34,1817.79,7090.04,17103.31,3517.25,173.3125,,134.8125,124.6640625,110.296875,139.78,136.84,145.04,127.91,110.9,133.55,121.38,98.34,144.28,97.19,,113.1,114.91,435.0128,183.34,227.53,157.43,202.0364,316.5941,293.5986,2075.96,1.2273,0.012682,1.5637,1.0219,0.142015,0.9853,101.94,0.7978,0.15674,0.4908,0.07565,0.08731,88.43,348.1,2.801,1591.6,27.297,1414.8,,577.85,776.75,884.5,1633.75,17.11
2012-07-17,1363.67,799.446,2591.65,12805.54,198.97,451.95,448.15,150.06,302.56,346.1483,364.96,512.57,221.09,151.6,189.97,310.48,2258.5,1229.12,1403.0,2250.75,256.09,5629.09,8755.0,743.38,661.52,6577.64,3176.97,315.3,13536.73,6558.2,1024.44,4140.799,933.14,7659.38,19455.33,1821.96,7127.0,17105.3,3541.74,171.96875,,134.546875,124.546875,110.265625,139.56,137.48,145.12,127.92,110.9,134.14,121.44,98.84,144.28,97.175,,112.775,115.31,435.1082,183.39,227.62,157.44,202.0752,316.9345,294.4869,2072.13,1.2294,0.012648,1.5654,1.0234,0.143653,0.9882,102.56,0.7981,0.15688,0.4945,0.076,0.08739,89.22,345.3,2.796,1589.5,27.292,1418.3,,583.35,779.5,885.0,1639.0,16.48
2012-07-18,1372.78,805.055,2625.87,12908.7,197.83,460.67,449.04,150.72,307.62,347.8375,364.64,516.82,222.34,150.23,190.72,312.58,2265.93,1239.07,1417.29,2284.7,258.93,5685.77,8726.74,740.46,662.03,6684.42,3235.4,319.16,13594.39,6591.2,1032.82,4123.599,930.9,7633.9,19239.88,1794.91,7049.05,17185.01,3569.6,172.375,,134.75,124.6875,110.296875,139.87,138.04,145.34,128.03,110.92,133.87,121.66,98.81,144.42,97.175,,112.5,115.64,435.6465,183.5,228.29,157.47,202.8102,317.4354,294.7475,2074.48,1.2284,0.01269,1.5653,1.0227,0.14421,0.9899,102.95,0.8004,0.15697,0.4943,0.07593,0.08757,89.87,347.3,2.973,1570.8,27.071,1401.8,,577.55,795.0,903.25,1683.5,16.16
2012-07-19,1376.51,802.165,2655.81,12943.36,196.43,466.92,448.91,147.96,309.09,350.3594,363.92,517.78,224.93,149.28,190.98,314.94,2285.56,1247.82,1434.68,2302.45,261.86,5714.19,8795.55,747.13,666.43,6758.39,3263.64,322.48,13666.49,6632.6,1050.71,4206.693,941.13,7680.02,19559.05,1822.96,7148.57,17278.85,3586.22,171.375,,134.46875,124.609375,110.3125,139.36,137.86,145.14,127.95,110.895,134.33,121.24,99.34,144.49,97.17,,112.975,115.36,435.6531,183.51,228.27,157.48,202.8384,318.028,294.8668,2071.55,1.2281,0.012725,1.5725,1.0225,0.1445,0.9926,103.77,0.8033,0.1569,0.4968,0.07562,0.08785,92.66,353.4,2.999,1580.4,27.194,1420.7,,584.85,807.75,935.0,1733.75,15.45
2012-07-20,1362.66,791.541,2618.04,12822.57,193.42,460.7,442.63,147.37,305.45,345.8725,361.64,518.11,223.27,148.39,191.35,311.13,2259.78,1231.35,1408.83,2237.33,258.17,5651.77,8669.87,733.82,663.4,6630.02,3193.89,319.75,13067.22,6246.3,1041.56,4199.124,936.87,7594.55,19640.8,1822.93,7164.68,17158.44,3549.4,173.375,,134.90625,124.78125,110.328125,139.83,138.68,145.77,128.2,110.94,134.27,121.67,98.13,144.46,97.18,,113.625,115.69,435.9754,183.52,228.8,157.45,203.3061,318.1868,295.3127,2077.05,1.2157,0.012743,1.5623,1.0121,0.144035,0.9876,103.2,0.7997,0.15687,0.4942,0.07484,0.08757,91.44,344.85,3.081,1582.8,27.279,1412.1,,576.1,824.5,943.25,1757.5,16.27
2012-07-23,1350.52,778.9,2589.93,12721.46,191.94,456.35,437.99,147.12,304.29,341.2369,358.65,513.11,219.92,147.37,189.99,305.84,2212.5,1212.05,1373.74,2179.31,251.75,5533.87,8508.32,720.62,659.37,6419.33,3101.53,312.93,12706.36,6177.4,1021.81,4128.941,912.47,7464.31,19053.47,1789.44,7028.73,16877.35,3475.03,174.3125,,135.0625,124.875,110.3203125,140.19,138.14,145.55,127.96,110.915,133.34,121.81,96.92,144.63,97.305,,113.325,116.48,435.7498,183.4,228.7,157.38,203.0863,317.0599,294.2347,2079.99,1.2117,0.012757,1.5507,1.009,0.144229,0.9816,102.13,0.7874,0.15656,0.4904,0.0736,0.08699,88.14,338.15,3.117,1577.4,27.019,1396.5,,570.95,814.0,912.75,1698.5,18.62
2012-07-24,1338.31,767.751,2567.46,12617.32,191.31,452.13,433.08,144.54,300.7,338.7485,357.28,505.94,216.6,146.83,188.35,303.69,2200.18,1202.88,1366.68,2151.54,250.57,5499.23,8488.09,717.67,654.91,6390.41,3074.68,311.74,12362.51,5956.3,1021.77,4133.232,909.43,7481.02,18903.2,1793.93,7008.35,16918.08,3444.81,175.625,,135.265625,124.9140625,110.328125,140.16,136.76,145.03,127.83,110.92,132.5,121.91,95.36,144.51,97.275,,112.875,116.35,435.3225,183.11,228.32,157.31,203.1581,316.6547,293.3204,2083.16,1.2061,0.01279,1.5506,1.0042,0.143273,0.9783,101.77,0.7845,0.15654,0.4886,0.07294,0.08699,88.5,335.3,3.187,1576.2,26.79,1382.3,,561.6,790.0,878.75,1649.25,20.47
2012-07-25,1337.89,769.315,2549.2,12676.05,191.97,448.53,434.7,145.75,301.56,337.5327,357.45,506.64,216.48,146.69,188.13,303.28,2192.48,1201.74,1363.52,2159.09,250.39,5498.32,8365.9,706.46,655.8,6406.52,3081.74,313.09,12506.74,6004.9,1029.3,4123.947,905.65,7451.82,18877.33,1769.31,6979.13,16846.05,3434.89,175.6875,,135.234375,124.921875,110.3125,140.09,136.26,144.69,127.69,110.9,132.18,122.01,96.0,144.63,97.31,,112.625,117.04,435.4053,183.18,228.36,157.33,203.1499,316.4241,293.1371,2083.02,1.2158,0.012797,1.5498,1.0122,0.143546,0.9848,102.77,0.789,0.1565,0.4917,0.07355,0.08706,88.97,337.5,3.07,1608.1,27.445,1395.1,,565.25,794.5,903.25,1694.25,19.34
2012-07-26,1360.02,777.11,2584.85,12887.93,195.0,454.98,439.21,150.12,306.52,343.3606,363.35,520.18,217.77,148.35,191.28,309.5,2232.09,1227.82,1402.63,2251.05,256.58,5573.16,8443.1,714.91,664.07,6582.96,3207.12,320.49,13210.04,6368.8,1048.37,4147.733,916.44,7429.64,18892.79,1782.47,6970.69,16639.82,3522.54,175.03125,,135.03125,124.8515625,110.296875,139.62,135.52,144.01,127.49,110.88,132.81,121.72,98.89,144.46,97.27,,112.275,116.8,435.7728,183.46,228.66,157.45,203.17,317.0798,293.8115,2080.87,1.2283,0.012782,1.5687,1.0227,0.145526,0.9901,103.49,0.8019,0.15661,0.4947,0.07455,0.08737,89.39,339.4,3.105,1615.1,27.431,1406.6,,569.9,781.25,884.0,1655.75,17.53
2012-07-27,1385.97,796.001,2647.03,13075.66,198.88,464.94,449.99,153.04,313.12,350.0015,367.68,528.23,221.42,150.39,193.34,315.45,2274.74,1250.02,1426.25,2301.23,259.81,5627.21,8566.64,726.44,671.75,6689.4,3280.19,323.31,13596.88,6617.6,1059.75,4209.77,941.76,7453.93,19274.96,1829.16,7124.49,16839.19,3639.9,170.5,,134.125,124.4765625,110.25,138.19,133.96,143.21,127.11,110.825,132.7,121.18,99.76,144.35,97.09,,111.9,115.91,434.7613,183.06,226.99,157.46,202.3599,317.8683,294.5998,2067.88,1.2322,0.012748,1.5748,1.0257,0.145639,0.9968,104.25,0.8097,0.1567,0.4939,0.07553,0.0879,90.13,342.6,3.01,1618.0,27.478,1406.7,,571.85,798.5,898.0,1684.25,16.7
2012-07-30,1385.3,791.583,2642.12,13073.01,198.19,465.04,447.71,154.03,312.25,348.7786,369.64,529.55,221.38,150.62,194.17,316.61,2286.44,1253.9,1437.95,2340.31,263.94,5693.63,8635.44,731.74,670.68,6774.06,3320.71,328.65,13978.04,6801.8,1066.13,4245.709,948.97,7435.06,19585.4,1843.79,7158.88,17143.68,3641.0,172.40625,,134.5625,124.703125,110.296875,138.84,133.92,143.39,127.32,110.92,133.11,121.1,99.55,144.07,96.975,,112.425,115.9,435.3955,183.19,227.57,157.57,203.18,318.8815,295.6997,2074.12,1.226,0.012793,1.571,1.0207,0.147342,0.9983,104.57,0.8089,0.15673,0.4901,0.07539,0.08797,89.78,341.6,3.214,1619.7,28.033,1411.8,,588.35,820.0,914.5,1725.75,18.03
2012-07-31,1379.32,786.943,2642.53,13008.68,197.44,466.41,444.87,155.2,311.15,344.6408,368.3,523.7,219.97,150.42,192.51,316.02,2288.21,1250.57,1438.57,2325.72,261.38,5635.28,8695.06,736.31,665.46,6772.26,3291.66,326.47,13890.99,6738.1,1068.16,4269.153,952.49,7481.19,19796.81,1881.99,7270.49,17236.18,3566.3,172.5,,134.65625,124.78125,110.3046875,138.94,137.08,144.57,127.75,110.945,134.26,121.88,98.97,144.01,96.995,,112.5,115.75,435.9534,183.39,228.32,157.58,203.6223,319.6725,296.643,2075.36,1.2304,0.012801,1.5678,1.0241,0.147083,0.9969,104.68,0.8087,0.15716,0.4863,0.07502,0.08848,88.06,341.75,3.209,1610.5,27.914,1416.9,,590.55,806.5,888.25,1721.0,18.93
2012-08-01,1375.14,771.029,2635.13,12971.06,196.56,464.72,444.42,154.95,309.31,342.8057,366.35,526.23,219.89,150.15,191.17,315.55,2284.01,1248.1,1438.1,2333.38,262.57,5712.82,8641.85,729.78,663.08,6754.46,3321.56,327.71,13928.59,6720.0,1065.91,4262.763,954.22,7542.85,19820.38,1879.93,7267.96,17257.38,3569.8,171.5,,134.15625,124.546875,110.2734375,138.37,134.88,143.5,127.36,110.905,133.86,121.44,99.99,144.19,96.975,,112.675,115.71,435.5818,183.28,227.77,157.6,203.2836,320.3378,297.1935,2070.73,1.2225,0.012748,1.5536,1.0174,0.147002,0.9945,104.22,0.8075,0.15699,0.489,0.07471,0.08868,88.91,337.5,3.171,1603.7,27.535,1401.3,,582.6,800.5,879.5,1682.25,18.96
2012-08-02,1365.0,768.598,2625.52,12878.88,194.8,462.49,440.19,153.96,307.54,343.5405,363.48,517.51,217.21,150.27,189.77,312.26,2260.4,1234.97,1417.45,2263.36,259.28,5662.3,8653.18,732.98,656.08,6606.09,3232.46,322.16,13282.55,6373.4,1058.1,4269.539,944.94,7491.34,19690.2,1869.4,7267.96,17224.36,3527.29,173.46875,,134.625,124.6953125,110.28125,139.02,137.9,144.88,127.9,110.945,134.34,122.12,97.83,144.2,96.94,,112.8,116.1,436.2281,183.46,228.63,157.64,203.9636,320.5773,297.7986,2076.53,1.218,0.012783,1.5515,1.0143,0.146866,0.9927,104.09,0.8102,0.15702,0.4879,0.07488,0.08828,87.13,329.05,2.92,1587.4,26.995,1387.8,,567.85,794.0,865.0,1653.0,17.57
2012-08-03,1390.99,788.479,2676.0,13096.17,199.79,472.01,445.67,153.94,314.09,350.3456,369.35,529.72,221.28,151.63,191.94,318.04,2290.19,1259.65,1447.88,2372.58,265.58,5787.28,8555.11,723.94,665.53,6865.66,3374.19,330.43,14124.89,6755.7,1081.07,4221.481,952.79,7511.46,19666.18,1848.68,7217.51,17197.93,3616.03,170.1875,,133.90625,124.3828125,110.2578125,137.98,134.58,142.95,127.05,110.83,133.94,121.1,99.04,144.51,96.98,,112.425,116.8,435.5478,183.33,227.42,157.7,203.014,321.3332,298.2695,2066.75,1.2387,0.012746,1.564,1.0308,0.149113,0.9987,105.15,0.8189,0.15692,0.4929,0.07613,0.08821,91.4,336.75,2.877,1606.0,27.801,1414.4,,578.2,810.0,891.25,1656.25,15.64
2012-08-06,1394.23,794.345,2694.09,13117.51,200.09,475.4,445.41,154.34,314.18,351.5779,368.9,530.48,223.66,151.06,191.33,320.47,2317.2,1267.85,1466.27,2399.32,266.8,5808.77,8726.29,735.73,665.53,6918.72,3401.56,330.4,14342.03,7053.6,1076.44,4272.586,967.44,7574.78,19998.72,1885.88,7286.33,17412.96,3653.57,170.6875,,134.109375,124.53125,110.265625,137.98,134.78,143.2,127.28,110.89,133.94,121.54,99.65,144.44,96.84,,112.125,116.75,436.1844,183.58,228.14,157.8,203.5886,322.2429,299.1593,2069.22,1.2401,0.01278,1.5603,1.0322,0.14898,0.9998,105.4,0.82,0.15686,0.4924,0.07577,0.08867,92.2,338.9,2.908,1612.9,27.863,1401.9,,579.55,803.0,893.25,1607.5,15.95
2012-08-07,1401.35,801.339,2717.16,13168.6,201.17,479.44,444.81,153.75,317.07,354.8049,367.26,537.5,226.04,149.21,189.52,322.37,2331.53,1276.4,1476.53,2440.24,268.8,5841.24,8803.31,743.7,677.43,6967.95,3453.28,334.32,14655.64,7211.1,1075.7,4291.564,967.85,7563.93,20072.55,1886.8,7295.46,17601.78,3640.03,168.53125,,133.578125,124.2734375,110.21875,137.07,133.08,142.33,126.96,110.835,133.62,120.73,99.94,144.07,96.83,,111.8,116.83,435.0864,183.02,226.59,157.72,203.0414,322.7736,299.2913,2062.14,1.2399,0.012723,1.5621,1.0321,0.14867,1.0031,105.16,0.816,0.15704,0.4931,0.07558,0.08861,93.67,344.05,2.964,1609.7,28.086,1410.4,,588.2,796.0,889.0,1605.25,15.99
2012-08-08,1402.22,800.163,2714.02,13175.64,200.96,479.69,446.23,153.77,316.73,353.2258,369.33,538.4,226.43,147.83,189.56,322.42,2333.92,1276.09,1475.64,2432.28,269.2,5845.92,8881.16,745.64,671.77,6966.15,3438.26,332.04,14665.3,7150.2,1079.95,4312.561,970.6,7586.16,20065.52,1903.23,7319.8,17600.56,3670.63,167.9375,,133.484375,124.1953125,110.1875,137.31,133.8,142.75,127.18,110.865,133.92,120.79,100.55,143.92,96.77,,111.7,116.95,435.1219,182.99,226.58,157.72,203.0779,322.9586,299.5348,2060.11,1.2365,0.01275,1.5656,1.0294,0.149569,1.0058,105.27,0.8158,0.15717,0.4945,0.07607,0.08855,93.35,342.15,2.933,1612.9,28.075,1410.2,,586.5,810.75,899.25,1630.0,15.32
2012-08-09,1402.8,802.901,2719.61,13165.19,200.83,481.04,445.91,153.73,316.78,352.849,367.8,540.36,227.57,147.27,189.66,323.16,2345.04,1277.79,1477.82,2437.04,270.27,5851.51,8978.6,751.84,675.64,6964.99,3456.71,334.66,14654.11,7110.2,1083.67,4308.275,979.28,7633.41,20269.47,1940.59,7433.7,17560.87,3678.0,167.71875,,133.453125,124.1796875,110.1875,137.49,133.46,142.56,127.17,110.885,133.96,120.4,100.98,143.87,96.755,,111.3,116.55,435.1187,182.95,226.5,157.73,203.1858,322.9341,299.1373,2059.52,1.2306,0.012729,1.5638,1.0246,0.149517,1.009,105.42,0.8119,0.15723,0.4966,0.07642,0.08872,93.36,342.5,2.945,1617.1,28.097,1412.8,,586.7,818.25,913.0,1694.5,15.28
2012-08-10,1405.87,801.549,2722.96,13207.95,200.96,481.92,447.92,154.88,318.25,352.9315,367.71,542.1,227.54,147.55,190.28,323.28,2344.41,1278.36,1474.23,2423.22,269.88,5847.11,8891.44,746.79,678.67,6944.56,3435.62,333.5,14548.64,7047.7,1079.52,4277.302,979.25,7595.44,20136.12,1946.4,7441.12,17557.74,3696.14,168.625,,133.734375,124.34375,110.2109375,137.82,135.02,143.4,127.57,110.925,134.43,121.2,100.42,143.88,96.84,,112.025,116.75,435.7027,183.18,227.29,157.75,203.6176,322.6415,298.8134,2062.83,1.2289,0.012775,1.569,1.0233,0.150203,1.009,105.32,0.8133,0.15729,0.4958,0.07643,0.08844,92.87,339.25,2.77,1619.7,28.062,1399.9,,582.2,800.0,885.25,1709.5,14.74
2012-08-13,1404.11,799.487,2728.68,13169.43,200.96,483.32,446.34,154.51,317.55,352.8234,367.4,539.38,225.82,147.47,189.47,322.54,2335.7,1276.26,1472.25,2415.96,268.72,5831.88,8885.15,746.95,675.59,6909.68,3426.41,331.38,14532.87,7069.6,1077.27,4283.293,972.59,7431.83,20081.36,1932.44,7436.3,17633.45,3655.46,168.5,,133.625,124.328125,110.2109375,137.6,134.32,143.18,127.4,110.88,134.26,120.94,100.47,143.99,96.825,,112.0,116.51,435.5894,183.11,227.12,157.75,203.658,322.7906,298.9572,2062.66,1.2332,0.01277,1.5684,1.0268,0.149008,1.0075,104.8,0.8092,0.15727,0.4946,0.07605,0.08853,92.73,335.35,2.729,1609.6,27.767,1392.8,,574.7,782.75,856.75,1656.25,13.7
2012-08-14,1403.93,796.882,2727.79,13172.14,200.84,482.05,447.62,154.23,317.09,353.4105,368.9,538.87,224.66,147.44,189.44,323.01,2339.48,1277.51,1475.38,2432.29,270.54,5864.78,8929.88,749.53,677.29,6974.39,3450.27,332.89,14656.87,7124.8,1079.46,4292.174,977.25,7430.89,20291.68,1956.96,7479.25,17728.2,3638.79,166.125,,133.140625,124.125,110.1953125,137.02,133.02,142.43,127.1,110.85,134.15,120.57,100.89,143.96,96.785,,111.55,116.11,434.8917,182.85,226.09,157.73,203.0828,322.7668,298.5394,2055.68,1.2322,0.012701,1.5677,1.0259,0.149261,1.0077,104.67,0.8054,0.15724,0.4938,0.07587,0.08848,93.43,335.9,2.834,1599.4,27.763,1399.1,,578.4,779.75,839.75,1680.0,14.85
2012-08-15,1405.53,804.259,2735.47,13164.78,201.49,482.53,448.85,154.21,317.45,354.7216,369.18,537.29,225.28,147.88,188.39,322.73,2336.59,1276.82,1469.5,2430.39,270.35,5833.04,8925.04,747.32,679.83,6946.8,3449.2,333.18,14656.87,7128.9,1075.17,4281.215,974.23,7346.73,20052.29,1956.96,7467.74,17728.2,3646.59,163.71875,,132.578125,123.8984375,110.1640625,136.11,131.1,141.41,126.67,110.82,133.6,119.79,101.49,143.73,96.725,,110.875,116.11,433.7794,182.4,224.51,157.71,202.316,322.5909,298.0557,2048.52,1.229,0.012661,1.5683,1.0233,0.149727,1.0107,104.77,0.8071,0.15715,0.495,0.07614,0.08837,94.33,334.95,2.748,1603.7,27.812,1396.2,,578.05,794.0,846.75,1659.75,14.63
2012-08-16,1415.51,813.076,2768.09,13250.11,202.84,489.97,447.47,153.98,320.35,357.636,369.86,542.49,228.45,149.06,187.72,325.18,2353.75,1287.62,1483.6,2456.53,271.22,5834.51,9092.76,759.12,687.44,6996.29,3480.49,333.75,14930.3,7417.3,1078.04,4330.166,975.82,7321.37,19962.95,1957.91,7490.21,17657.21,3687.05,162.59375,,132.359375,123.8046875,110.15625,135.82,132.06,141.78,126.87,110.85,133.78,119.73,101.32,143.27,96.605,,110.4,115.0,433.3947,182.19,223.86,157.73,202.1432,322.6915,297.8366,2045.3,1.2356,0.012604,1.5733,1.0287,0.149405,1.0136,104.92,0.8105,0.15705,0.4953,0.0759,0.08822,95.6,338.25,2.724,1616.1,28.212,1435.2,,583.45,797.75,861.75,1656.25,14.29
2012-08-17,1418.16,819.889,2780.3,13275.2,203.42,493.22,445.03,153.85,321.92,359.283,370.26,541.32,228.16,149.2,187.45,325.56,2357.81,1290.23,1486.39,2471.53,272.83,5852.42,9162.5,765.81,690.95,7040.88,3488.38,335.77,15124.69,7561.0,1091.45,4370.1,971.05,7310.14,20116.07,1946.54,7467.92,17691.08,3670.49,163.15625,,132.5,123.875,110.15625,136.07,132.92,142.12,127.08,110.865,133.98,119.9,101.26,143.59,96.62,,110.7,115.38,433.9861,182.47,224.62,157.77,202.4823,322.9243,297.9386,2047.15,1.2334,0.012569,1.5697,1.0268,0.149951,1.0108,103.94,0.8076,0.15726,0.4962,0.07621,0.08813,96.01,341.95,2.719,1616.3,28.002,1473.1,,605.1,798.5,874.5,1671.0,13.45
2012-08-20,1418.13,816.506,2784.33,13271.64,203.98,494.71,446.14,152.61,321.26,357.5603,370.11,539.98,227.95,148.69,187.63,325.38,2354.84,1289.75,1485.61,2466.32,271.5,5824.37,9171.16,764.66,690.31,7033.68,3480.58,333.85,14971.88,7469.6,1084.06,4364.288,969.21,7265.77,20104.27,1946.31,7431.91,17691.08,3669.59,163.375,,132.515625,123.9296875,110.1640625,135.97,132.66,142.0,126.99,110.83,133.95,119.99,101.49,143.47,96.635,,110.575,115.11,434.1881,182.52,224.73,157.82,202.6383,323.3174,298.0374,2048.08,1.2346,0.01259,1.5712,1.0278,0.149792,1.0117,104.26,0.8086,0.15723,0.4955,0.0763,0.08807,95.97,337.1,2.776,1620.1,28.593,1498.2,,607.7,815.25,879.5,1703.75,14.02
